37278	0.021081	5.6412e-09	2522.7	0.87386	23.011
37296	0.021306	4.9319e-09	2898.6	0.87903	22.916
38113	0.021283	5.647e-09	2460.2	0.87949	22.976
38007	0.021038	6.9848e-09	1998.1	0.87187	22.998
37555	0.020926	6.456e-09	2152.9	0.88302	22.897
37205	0.020681	5.9565e-09	2351.3	0.87648	22.867
38301	0.021348	6.0509e-09	2296.8	0.88905	23.061
37235	0.020493	5.1947e-09	2685.4	0.88712	23.047
38404	0.021016	7.2816e-09	1894.8	0.88157	23.123
37977	0.021662	6.3802e-09	2253.4	0.87065	23.098
37162	0.02135	4.3492e-09	3324.5	0.88811	22.98
36597	0.020938	4.7818e-09	2975.9	0.87896	22.97
38528	0.02151	5.8562e-09	2368.9	0.87867	22.898
38735	0.021801	5.8927e-09	2377.3	0.88618	23.035
37158	0.020675	7.062e-09	1973.2	0.86611	22.861
36523	0.020269	5.7211e-09	2443.4	0.865	22.918
37038	0.021027	4.718e-09	3062.6	0.8769	22.981
36686	0.020772	4.9172e-09	2924.1	0.86141	23.043
37975	0.021844	5.6788e-09	2557.7	0.87744	23.089
38493	0.020696	7.3732e-09	1830.6	0.88661	22.944
36428	0.020526	4.5259e-09	3165.1	0.86596	23.095
37380	0.02046	6.6415e-09	2100.8	0.86836	23.112
39154	0.021644	7.9601e-09	1729.8	0.87951	22.947
37669	0.020713	7.5286e-09	1817.8	0.87924	23.058
38607	0.021589	8.5249e-09	1652.4	0.87426	22.939
37386	0.02093	4.9196e-09	2888.8	0.8766	23.219
37071	0.021019	7.5316e-09	1919.4	0.87042	23.144
37309	0.020117	8.321e-09	1646.6	0.88388	22.951
38180	0.021843	6.789e-09	2092.5	0.86326	22.92
36822	0.021405	6.1816e-09	2381	0.85839	22.999
37142	0.02011	6.7856e-09	2022.9	0.88371	23.174
36804	0.021038	5.0235e-09	2838.9	0.89358	22.85
37726	0.020589	8.6762e-09	1610.8	0.87743	22.951
37955	0.021642	6.3918e-09	2266.1	0.88541	23.21
36705	0.020405	6.7129e-09	2075.5	0.8597	23.076
39337	0.021188	7.5686e-09	1791	0.88191	23.073
37342	0.020152	6.293e-09	2165.1	0.90136	22.928
38568	0.021804	6.1341e-09	2289.1	0.86721	22.833
38278	0.021026	4.706e-09	2894	0.90149	23.005
37586	0.021122	4.5158e-09	3068.7	0.87003	22.786
37844	0.020692	8.1206e-09	1695.6	0.86959	22.778
36638	0.02037	6.1785e-09	2248	0.88092	23.129
37802	0.020167	7.1199e-09	1894.4	0.88381	22.845
38377	0.021353	1.0458e-08	1328.8	0.87762	22.942
35959	0.020908	2.8697e-09	5084	0.87395	23.011
38452	0.021858	5.337e-09	2696.2	0.87531	23
36106	0.020345	3.5721e-09	4038.9	0.87774	23.035
37925	0.021713	6.2141e-09	2271.1	0.88848	22.792
37414	0.021645	5.7167e-09	2485.6	0.87282	22.806
37947	0.021421	5.2785e-09	2627.2	0.89415	22.747
38401	0.022202	6.073e-09	2349.5	0.87773	22.796
38471	0.02192	7.7405e-09	1813.9	0.88454	22.993
38390	0.021842	5.8166e-09	2418.8	0.87965	22.717
37493	0.021579	4.5563e-09	3207.6	0.87767	23.291
37210	0.020737	8.5249e-09	1659.9	0.84947	23.073
39737	0.021316	8.4824e-09	1578.4	0.87251	23.022
38843	0.022004	7.6585e-09	1863.9	0.89464	23.187
36881	0.020403	4.6636e-09	2978.3	0.87877	22.714
37023	0.020685	3.0801e-09	4544.9	0.88614	22.993
37566	0.020786	4.2702e-09	3252.9	0.87683	23.239
36734	0.020461	3.9685e-09	3541.5	0.9083	22.955
35679	0.020106	3.6522e-09	3984.1	0.8799	23.177
36239	0.020692	6.8155e-09	2107.3	0.86706	23.141
37331	0.02208	6.9183e-09	2147.6	0.87568	22.94
37509	0.02245	4.0426e-09	3680.1	0.87896	22.919
35671	0.020235	4.0652e-09	3596.8	0.8944	23.107
37433	0.020978	4.7721e-09	2987.2	0.90382	23.274
38580	0.020951	5.3312e-09	2498.9	0.87047	22.966
36223	0.020096	4.0526e-09	3500.6	0.88541	23.309
37333	0.020015	7.0025e-09	1912	0.8876	22.685
36916	0.019999	1.0744e-08	1285.3	0.85967	23.065
35960	0.019905	3.1633e-09	4443.2	0.87618	23.163
37364	0.020875	3.0985e-09	4505.6	0.88022	23.127
39469	0.021728	8.4364e-09	1614.2	0.88223	22.683
39604	0.022115	1.1543e-08	1211.7	0.89034	22.934
38206	0.020131	1.0234e-08	1314.1	0.87838	22.824
38774	0.020995	1.0743e-08	1284.3	0.90666	23.095
37738	0.021353	1.0983e-08	1301.1	0.87735	23.126
37196	0.021085	7.2495e-09	2002.5	0.88014	23.378
34819	0.019486	3.0617e-09	4671	0.88748	22.957
37753	0.021627	9.8297e-09	1471.5	0.88126	23.17
38031	0.020953	4.2674e-09	3204.1	0.87472	22.703
40144	0.022666	1.021e-08	1379.5	0.87565	23.149
38293	0.022747	4.8361e-09	3015.8	0.86112	23.011
36353	0.019631	5.8276e-09	2330.8	0.89662	23.217
38367	0.019977	6.6733e-09	1940.6	0.88588	23.123
39215	0.021241	7.622e-09	1708.2	0.88979	22.763
38671	0.021119	1.0558e-08	1301.5	0.8525	23.245
37217	0.019303	1.0877e-08	1202	0.87885	22.949
38622	0.022549	5.7516e-09	2528.5	0.90935	23.068
38505	0.021705	5.6458e-09	2483.9	0.91758	23.201
37506	0.020994	1.0376e-08	1385.5	0.84757	23.314
38285	0.022066	1.1498e-08	1290.2	0.86082	23.143
38073	0.022404	4.6547e-09	3150	0.85316	23.268
37702	0.021342	9.2401e-09	1577.5	0.88102	23.429
41240	0.022807	1.1846e-08	1170.5	0.86977	23.1
38615	0.023028	5.0479e-09	2928.3	0.88395	22.715
34822	0.019559	3.0864e-09	4759.9	0.87447	23.353
38361	0.020727	1.4238e-08	935.78	0.85682	23.046
10418	0.020076	9.8723e-07	304.87	0.89895	22.985
